resid,leaflet,X coords,Y coords,Z coords,Thickness
4928,upper leaflet,50.647,4.022,6.074,4.183
4929,upper leaflet,3.839,39.959,6.315,3.818
4930,upper leaflet,26.228,33.426,6.110,3.978
4931,upper leaflet,54.614,8.552,6.344,4.343
4932,upper leaflet,8.587,7.571,6.452,4.430
4933,upper leaflet,0.151,31.385,5.804,3.579
4934,upper leaflet,36.369,6.758,6.289,4.617
4935,upper leaflet,30.663,49.315,6.652,4.279
4936,upper leaflet,24.502,14.788,6.014,4.490
4937,upper leaflet,32.118,32.602,6.228,3.657
4938,upper leaflet,31.331,6.446,6.080,4.368
4939,upper leaflet,13.719,44.135,5.747,4.209
4940,upper leaflet,25.521,45.687,6.621,4.095
4941,upper leaflet,53.241,11.302,6.505,4.331
4942,upper leaflet,17.335,12.178,6.213,4.371
4943,upper leaflet,35.761,2.699,6.436,4.363
4944,upper leaflet,24.771,52.696,6.125,4.509
4945,upper leaflet,5.222,18.093,5.751,4.318
4946,upper leaflet,4.658,54.035,6.567,4.095
4947,upper leaflet,11.820,52.744,5.975,4.454
4948,upper leaflet,12.834,37.549,5.880,4.528
4949,upper leaflet,25.869,12.838,6.138,4.186
4950,upper leaflet,28.381,15.556,6.047,4.249
4951,upper leaflet,36.512,33.077,6.235,3.710
4952,upper leaflet,25.805,25.871,6.421,4.235
4953,upper leaflet,0.779,17.944,6.082,4.145
4954,upper leaflet,29.129,0.065,6.229,4.475
4955,upper leaflet,21.848,45.326,6.121,4.150
4956,upper leaflet,24.334,18.217,6.316,4.331
4957,upper leaflet,13.924,12.128,6.478,4.407
4958,upper leaflet,32.249,3.289,6.158,4.426
4959,upper leaflet,21.032,47.710,5.688,4.113
4960,upper leaflet,3.450,15.442,5.861,4.342
4961,upper leaflet,44.778,9.663,6.125,4.271
4962,upper leaflet,34.661,25.886,5.573,3.637
4963,upper leaflet,13.188,15.363,6.217,4.392
4964,upper leaflet,3.509,18.608,6.047,4.083
4965,upper leaflet,33.435,17.643,6.564,4.165
4966,upper leaflet,13.785,2.005,6.172,4.437
4967,upper leaflet,20.995,46.218,6.104,4.493
4968,upper leaflet,31.279,47.693,6.450,4.182
4969,upper leaflet,20.149,21.036,6.205,4.159
4970,upper leaflet,38.882,7.861,6.218,4.318
4971,upper leaflet,51.000,10.359,6.533,4.427
4972,upper leaflet,8.938,14.222,6.123,4.307
4973,upper leaflet,24.177,10.496,5.924,4.352
4974,upper leaflet,17.661,22.281,6.485,4.249
4975,upper leaflet,48.709,41.363,5.869,3.936
4976,upper leaflet,13.650,15.426,6.466,4.339
4977,upper leaflet,46.290,8.107,5.741,4.504
4978,upper leaflet,36.869,53.562,6.609,4.231
4979,upper leaflet,0.843,50.202,6.032,4.207
4980,upper leaflet,17.466,0.140,6.461,4.407
4981,upper leaflet,37.846,51.930,6.633,4.373
4982,upper leaflet,34.498,15.752,6.380,4.261
4983,upper leaflet,19.561,32.146,6.290,3.936
4984,upper leaflet,8.660,30.368,6.036,3.999
4985,upper leaflet,24.410,50.652,6.271,4.327
4986,upper leaflet,47.228,35.625,5.758,4.244
4987,upper leaflet,46.976,48.040,6.046,4.146
4988,upper leaflet,21.091,21.983,6.336,4.262
4989,upper leaflet,19.698,53.921,6.037,4.319
4990,upper leaflet,17.715,18.843,6.189,4.669
4991,upper leaflet,44.670,0.674,6.086,4.503
4992,upper leaflet,35.731,14.960,6.142,4.412
4993,upper leaflet,18.810,19.898,6.226,4.263
4994,upper leaflet,22.032,12.105,6.240,4.329
4995,upper leaflet,21.054,50.922,5.841,4.112
4996,upper leaflet,1.462,16.657,5.977,4.379
4997,upper leaflet,11.849,51.997,5.859,4.412
4998,upper leaflet,29.972,12.846,5.863,4.385
4999,upper leaflet,3.065,11.852,5.979,4.554
5000,upper leaflet,17.142,50.212,6.221,4.437
5001,upper leaflet,14.798,53.965,6.398,4.446
5002,upper leaflet,53.149,1.593,6.320,4.454
5003,upper leaflet,21.170,10.905,6.360,4.418
5004,upper leaflet,19.942,41.479,5.772,3.966
5005,upper leaflet,25.585,2.952,6.214,4.355
5006,upper leaflet,31.179,32.647,6.163,3.861
5007,upper leaflet,38.729,53.478,6.281,4.287
5008,upper leaflet,15.216,42.302,5.847,4.368
5009,upper leaflet,26.851,47.177,6.307,3.998
5010,upper leaflet,32.342,6.961,6.142,4.469
5011,upper leaflet,9.385,25.701,5.680,4.197
5012,upper leaflet,29.382,48.862,6.564,4.557
5013,upper leaflet,9.436,31.151,5.811,4.062
5014,upper leaflet,12.213,15.435,5.871,4.598
5015,upper leaflet,47.972,53.320,6.561,4.297
5016,upper leaflet,38.500,28.809,5.495,4.192
5017,upper leaflet,10.600,24.368,6.118,4.349
5018,upper leaflet,15.014,46.753,5.831,4.292
5019,upper leaflet,9.013,16.786,6.057,4.250
5020,upper leaflet,27.447,13.636,5.901,4.353
5021,upper leaflet,50.332,37.779,5.459,3.545
5022,upper leaflet,40.934,11.270,6.403,4.244
5023,upper leaflet,46.425,9.696,6.132,4.454
5024,upper leaflet,53.699,17.617,6.236,4.092
5025,upper leaflet,15.150,28.995,6.068,3.939
5026,upper leaflet,9.699,15.935,6.176,4.388
5027,upper leaflet,44.040,18.610,5.757,4.316
5028,upper leaflet,15.481,6.606,6.336,4.437
5029,upper leaflet,54.052,43.148,6.123,4.028
5030,upper leaflet,51.368,54.593,6.477,4.297
5031,upper leaflet,13.844,7.306,6.434,4.311
5032,upper leaflet,22.709,25.924,6.035,4.117
5033,upper leaflet,22.068,1.116,6.326,4.559
5034,upper leaflet,8.310,5.323,6.385,4.209
5035,upper leaflet,40.799,43.908,5.995,3.926
5036,upper leaflet,14.250,18.820,6.301,4.482
5037,upper leaflet,43.820,4.935,6.055,4.314
5038,upper leaflet,45.890,11.815,6.536,4.311
5039,upper leaflet,51.317,17.083,6.468,4.506
5040,upper leaflet,15.235,17.879,6.107,4.429
5041,upper leaflet,6.006,25.564,6.410,3.843
5042,upper leaflet,19.089,8.895,5.978,4.455
5043,upper leaflet,20.045,9.055,6.180,4.507
5044,upper leaflet,34.572,6.742,6.305,4.505
5045,upper leaflet,23.478,3.737,6.140,4.448
5046,upper leaflet,18.584,47.635,6.134,4.418
5047,upper leaflet,46.770,33.587,5.864,3.887
5048,upper leaflet,30.779,54.625,6.056,4.335
5049,upper leaflet,11.467,20.389,6.287,4.017
5050,upper leaflet,15.554,27.488,6.388,4.197
5051,upper leaflet,17.087,43.784,6.415,3.998
5052,upper leaflet,31.428,23.244,5.760,4.373
5053,upper leaflet,8.821,19.607,5.969,4.155
5054,upper leaflet,42.752,12.544,6.371,4.127
5055,upper leaflet,36.961,38.523,5.522,3.529
5056,upper leaflet,37.191,50.592,6.586,4.064
5057,upper leaflet,7.680,42.752,6.165,3.907
5058,upper leaflet,47.478,42.483,6.221,3.463
5059,upper leaflet,28.499,43.042,6.149,3.912
5060,upper leaflet,3.198,50.925,6.144,4.298
5061,upper leaflet,35.867,51.178,6.458,4.186
5062,upper leaflet,4.077,4.173,6.235,4.376
5063,upper leaflet,21.663,5.534,6.473,4.359
5064,upper leaflet,16.446,3.866,6.314,4.377
5065,upper leaflet,50.184,43.408,6.237,3.806
5066,upper leaflet,45.167,47.238,5.668,3.981
5067,upper leaflet,28.913,22.203,6.108,4.414
5068,upper leaflet,53.698,6.351,5.753,4.416
5069,upper leaflet,7.067,3.562,6.314,4.165
5070,upper leaflet,21.407,2.888,6.223,4.433
5071,upper leaflet,28.956,45.956,5.907,4.183
5072,upper leaflet,43.564,4.110,6.046,4.338
5073,upper leaflet,28.355,22.920,6.272,4.495
5074,upper leaflet,28.911,11.959,6.026,4.263
5075,upper leaflet,9.425,28.892,5.822,4.052
5076,upper leaflet,41.758,34.179,5.826,3.837
5077,upper leaflet,5.234,50.143,6.147,4.157
5078,upper leaflet,37.385,0.666,6.343,4.261
5079,upper leaflet,6.306,1.581,6.408,4.373
5080,upper leaflet,44.368,16.028,6.371,4.260
5081,upper leaflet,8.934,45.328,6.150,4.363
5082,upper leaflet,39.474,16.353,6.162,4.346
5083,upper leaflet,17.876,35.340,6.638,4.018
5084,upper leaflet,33.200,44.802,6.229,3.965
5085,upper leaflet,19.875,50.191,6.528,4.178
5086,upper leaflet,32.339,12.939,6.196,4.237
5087,upper leaflet,15.618,11.496,6.103,4.310
5088,upper leaflet,3.814,33.001,5.656,3.775
5089,upper leaflet,1.390,18.700,6.341,4.304
5090,upper leaflet,11.946,4.815,6.172,4.404
5091,upper leaflet,37.265,28.008,5.432,4.208
5092,upper leaflet,38.648,16.138,6.168,4.335
5093,upper leaflet,16.583,4.717,6.303,4.514
5094,upper leaflet,1.596,47.471,5.864,4.167
5095,upper leaflet,23.192,16.851,6.309,4.546
5096,upper leaflet,2.521,52.032,5.884,4.024
5097,upper leaflet,40.266,16.658,6.174,4.392
5098,upper leaflet,0.044,10.481,6.614,4.398
5099,upper leaflet,14.151,11.569,6.144,4.361
5100,upper leaflet,51.689,8.029,6.243,4.060
5101,upper leaflet,21.282,19.181,6.018,4.159
5102,upper leaflet,10.718,18.570,6.072,4.226
5103,upper leaflet,30.136,24.447,5.694,4.286
5104,upper leaflet,33.775,5.131,6.026,4.415
5105,upper leaflet,43.486,28.953,6.145,3.832
5106,upper leaflet,36.994,44.196,5.915,3.919
5107,upper leaflet,15.599,26.634,6.395,4.044
5108,upper leaflet,20.829,5.926,6.187,4.328
5109,upper leaflet,13.934,51.338,6.290,4.256
5110,upper leaflet,37.437,45.578,6.395,4.054
5111,upper leaflet,43.650,15.624,6.417,4.230
5112,upper leaflet,36.581,42.081,5.857,4.036
5113,upper leaflet,1.448,19.185,6.217,4.437
5114,upper leaflet,35.642,11.157,6.279,4.281
5115,upper leaflet,20.789,47.335,5.873,4.228
5116,upper leaflet,46.504,23.140,5.933,4.309
5117,upper leaflet,36.733,27.662,5.307,4.031
5118,upper leaflet,29.644,15.659,5.991,4.368
5119,upper leaflet,29.446,38.127,6.191,4.009
5120,upper leaflet,45.275,51.977,6.367,4.156
5121,upper leaflet,17.543,27.324,6.484,3.996
5122,upper leaflet,49.903,38.263,5.532,3.574
5123,upper leaflet,17.048,38.094,6.086,3.878
5124,upper leaflet,27.637,1.110,6.202,4.378
5125,upper leaflet,41.520,30.092,6.647,3.726
5126,upper leaflet,12.922,33.148,6.353,3.949
5127,upper leaflet,27.044,20.471,6.028,4.060
5128,upper leaflet,10.324,14.306,6.066,4.291
5129,upper leaflet,20.603,42.177,5.927,4.139
5130,upper leaflet,44.264,20.860,6.156,3.944
5131,upper leaflet,0.669,30.687,5.423,3.558
5132,upper leaflet,38.177,1.073,6.373,4.553
5133,upper leaflet,1.485,38.499,5.799,3.390
5134,upper leaflet,26.126,21.924,5.786,4.218
5135,upper leaflet,25.314,13.392,6.144,4.476
5136,upper leaflet,15.474,17.035,6.317,4.399
5137,upper leaflet,47.102,11.215,6.183,4.512
5138,upper leaflet,34.004,7.532,6.326,4.347
5139,upper leaflet,51.291,25.738,6.564,4.199
5140,upper leaflet,14.992,36.507,5.868,4.009
5141,upper leaflet,41.569,38.994,5.929,3.453
5142,upper leaflet,40.792,33.231,5.795,3.973
5143,upper leaflet,30.687,2.197,6.517,4.509
5144,upper leaflet,6.839,18.483,6.002,4.054
5145,upper leaflet,38.377,34.736,6.294,3.691
5146,upper leaflet,7.845,50.540,6.326,4.317
5147,upper leaflet,29.873,1.744,6.246,4.339
5148,upper leaflet,31.505,46.269,6.431,4.020
5149,upper leaflet,20.744,10.169,6.159,4.510
5150,upper leaflet,0.828,51.221,6.253,4.230
5151,upper leaflet,22.928,38.873,5.926,3.854
5152,upper leaflet,17.578,17.955,6.261,4.407
5153,upper leaflet,33.664,28.866,5.670,3.937
5154,upper leaflet,52.030,13.812,6.551,4.447
5155,upper leaflet,7.823,21.359,5.734,4.374
5156,upper leaflet,12.339,7.361,6.019,4.480
5157,upper leaflet,7.346,44.020,5.856,4.160
5158,upper leaflet,13.797,6.447,6.223,4.377
5159,upper leaflet,20.723,16.505,6.192,4.414
5160,upper leaflet,8.785,21.751,6.417,4.208
5161,upper leaflet,48.747,39.260,5.879,3.702
5162,upper leaflet,0.575,29.720,5.713,3.696
5163,upper leaflet,44.103,22.560,6.154,4.363
5164,upper leaflet,23.130,54.458,6.289,4.346
5165,upper leaflet,8.755,4.051,6.261,4.341
5166,upper leaflet,32.820,2.942,6.240,4.656
5167,upper leaflet,6.662,41.389,6.506,3.899
5168,upper leaflet,11.763,10.079,6.081,4.213
5169,upper leaflet,33.368,10.508,6.070,4.182
5170,upper leaflet,9.680,2.450,6.337,4.313
5171,upper leaflet,44.394,12.580,6.038,4.342
5172,upper leaflet,13.467,47.654,5.994,4.358
5173,upper leaflet,11.235,0.262,6.141,4.537
5174,upper leaflet,1.170,6.088,6.024,4.407
5175,upper leaflet,49.722,18.420,6.323,4.296
5176,upper leaflet,35.653,6.386,6.142,4.555
5177,upper leaflet,44.657,31.245,5.954,3.681
5178,upper leaflet,36.247,53.387,6.642,4.199
5179,upper leaflet,44.832,11.948,6.467,4.251
5180,upper leaflet,7.879,54.511,6.119,4.443
5181,upper leaflet,4.574,35.762,6.091,3.735
5182,upper leaflet,0.998,27.401,5.833,3.961
5183,upper leaflet,1.026,34.024,5.788,3.788
5184,upper leaflet,24.293,8.645,6.422,4.605
5185,upper leaflet,51.554,1.666,6.309,4.089
5186,upper leaflet,30.960,50.269,6.339,4.257
5187,upper leaflet,16.709,31.148,6.001,4.163
5188,upper leaflet,8.728,34.578,5.882,3.980
5189,upper leaflet,38.785,51.593,6.547,4.521
5190,upper leaflet,29.546,0.793,6.375,4.439
5191,upper leaflet,8.232,43.678,6.002,4.078
5192,upper leaflet,47.865,17.736,6.088,4.197
5193,upper leaflet,34.013,0.972,6.292,4.335
5194,upper leaflet,41.009,21.330,6.303,4.004
5195,upper leaflet,50.509,14.793,6.532,4.375
5196,upper leaflet,38.511,30.035,5.735,3.649
5197,upper leaflet,39.014,53.050,6.319,4.228
5198,upper leaflet,3.846,45.111,5.941,3.803
5199,upper leaflet,41.656,2.119,6.326,4.375
5200,upper leaflet,3.810,11.088,6.021,4.293
5201,upper leaflet,46.711,47.562,5.705,4.165
5202,upper leaflet,6.575,5.315,6.097,4.426
5203,upper leaflet,29.501,2.122,6.231,4.738
5204,upper leaflet,20.347,26.485,6.806,4.123
5205,upper leaflet,1.189,52.656,6.199,4.186
5206,upper leaflet,29.770,14.704,5.808,4.548
5207,upper leaflet,15.651,3.691,6.257,4.535
5208,upper leaflet,22.003,12.577,6.377,4.386
5209,upper leaflet,7.891,34.917,6.244,3.663
5210,upper leaflet,14.819,15.133,6.289,4.339
5211,upper leaflet,29.648,9.817,5.891,4.493
5212,upper leaflet,12.810,43.807,5.332,4.058
5213,upper leaflet,30.095,33.858,6.080,3.589
5214,upper leaflet,16.713,45.902,6.052,4.061
5215,upper leaflet,13.030,7.775,6.213,4.290
5216,upper leaflet,8.021,12.669,6.155,4.544
5217,upper leaflet,37.998,15.763,6.347,4.296
5218,upper leaflet,32.673,38.666,5.883,3.626
5219,upper leaflet,42.619,2.026,6.255,4.146
5220,upper leaflet,31.902,4.858,5.874,4.484
5221,upper leaflet,37.414,13.695,6.222,4.427
5222,upper leaflet,17.697,36.149,6.244,4.249
5223,upper leaflet,14.573,39.046,5.723,3.797
5224,upper leaflet,13.699,45.132,5.704,4.160
5225,upper leaflet,28.114,17.258,5.789,4.430
5226,upper leaflet,44.111,12.967,5.968,4.313
5227,upper leaflet,15.617,44.978,6.097,4.218
5228,upper leaflet,48.501,8.829,6.271,4.362
5229,upper leaflet,31.926,24.101,5.582,4.523
5230,upper leaflet,38.117,13.023,6.228,4.386
5231,upper leaflet,19.028,4.723,6.347,4.402
5232,upper leaflet,49.268,9.439,6.374,4.398
5233,upper leaflet,29.976,13.760,5.746,4.421
5234,upper leaflet,44.022,53.514,6.178,4.374
5235,upper leaflet,52.849,48.844,6.413,4.028
5236,upper leaflet,20.268,31.024,5.735,3.961
5237,upper leaflet,7.709,49.247,6.449,4.260
5238,upper leaflet,21.428,52.872,6.063,4.302
5239,upper leaflet,15.638,40.537,5.627,4.257
5240,upper leaflet,51.720,8.909,6.591,4.213
5241,upper leaflet,1.912,4.283,6.224,4.358
5242,upper leaflet,2.044,11.601,5.942,4.658
5243,upper leaflet,9.035,45.948,6.139,4.380
5244,upper leaflet,33.649,5.778,6.233,4.448
5245,upper leaflet,45.664,21.708,5.725,4.400
5246,upper leaflet,13.855,40.910,5.621,4.148
5247,upper leaflet,8.942,38.979,5.929,3.980
5248,upper leaflet,19.775,10.034,6.193,4.526
5249,upper leaflet,26.489,24.650,6.161,4.401
5250,upper leaflet,9.794,22.246,6.257,4.234
5251,upper leaflet,17.092,2.659,6.182,4.304
5252,upper leaflet,23.971,31.433,6.240,3.940
5253,upper leaflet,7.863,40.459,5.908,3.920
5254,upper leaflet,10.706,6.731,6.168,4.320
5255,upper leaflet,9.397,51.377,6.156,4.343
5256,upper leaflet,28.945,23.726,6.113,4.280
5257,upper leaflet,0.735,21.524,5.876,4.145
5258,upper leaflet,4.761,43.779,6.316,3.806
5259,upper leaflet,50.493,13.788,6.429,4.393
5260,upper leaflet,4.682,20.655,6.051,4.237
5261,upper leaflet,8.569,3.456,6.151,4.204
5262,upper leaflet,19.246,13.245,6.557,4.407
5263,upper leaflet,11.472,41.297,6.109,3.738
5264,upper leaflet,43.382,44.040,5.378,3.746
5265,upper leaflet,51.229,27.231,6.089,3.659
5266,upper leaflet,39.875,46.272,5.982,3.753
5267,upper leaflet,30.968,15.971,5.969,4.337
5268,upper leaflet,35.149,25.155,5.961,3.729
5269,upper leaflet,41.093,35.230,6.024,3.694
5270,upper leaflet,37.498,5.215,6.159,4.413
5271,upper leaflet,16.986,23.668,6.386,4.076
5272,upper leaflet,53.791,23.436,6.076,4.207
5273,upper leaflet,28.669,29.283,6.025,4.053
5274,upper leaflet,24.791,32.791,6.616,3.932
5275,upper leaflet,31.659,27.022,6.157,3.970
5276,upper leaflet,44.728,7.187,6.396,4.319
5277,upper leaflet,51.211,53.642,6.372,4.029
5278,upper leaflet,32.122,22.604,5.812,4.392
5279,upper leaflet,38.788,6.950,6.496,4.294
5280,upper leaflet,46.914,13.311,6.160,4.405
5281,upper leaflet,38.580,33.338,6.106,3.424
5282,upper leaflet,14.465,42.897,5.863,3.904
5283,upper leaflet,0.738,39.938,5.985,3.712
5284,upper leaflet,20.636,50.749,6.051,4.048
5285,upper leaflet,20.650,1.808,6.238,4.520
5286,upper leaflet,8.967,48.998,6.263,4.428
5287,upper leaflet,17.458,7.941,6.275,4.574
5288,upper leaflet,33.686,49.632,6.596,4.292
5289,upper leaflet,29.060,52.371,6.381,4.322
5290,upper leaflet,4.612,11.618,6.182,4.515
5291,upper leaflet,6.754,10.427,5.747,4.459
5292,upper leaflet,34.175,10.100,6.062,4.408
5293,upper leaflet,29.973,7.919,5.966,4.660
5294,upper leaflet,18.760,8.092,6.009,4.427
5295,upper leaflet,12.060,38.846,5.674,4.131
5296,upper leaflet,17.920,30.310,6.609,4.139
5297,upper leaflet,16.340,48.904,6.434,4.219
5298,upper leaflet,8.973,25.826,5.963,4.108
5299,upper leaflet,7.663,53.001,6.304,4.386
5300,upper leaflet,5.606,36.112,6.184,3.668
5301,upper leaflet,9.708,28.541,6.051,4.118
5302,upper leaflet,2.089,24.776,6.110,3.816
5303,upper leaflet,42.386,41.298,5.614,3.628
5304,upper leaflet,17.970,26.512,6.482,4.190
5305,upper leaflet,48.305,5.776,6.003,4.244
5306,upper leaflet,34.886,20.786,6.321,4.116
5307,upper leaflet,4.617,46.438,5.702,4.303
5308,upper leaflet,3.053,44.066,6.036,3.685
5309,upper leaflet,47.866,15.841,6.389,4.334
5310,upper leaflet,47.981,21.853,6.140,3.922
5311,upper leaflet,48.925,1.839,6.141,4.536
5312,upper leaflet,51.491,36.180,5.907,3.365
5313,upper leaflet,8.231,2.783,6.452,4.163
5314,upper leaflet,36.092,41.558,5.478,4.182
5315,upper leaflet,21.134,52.275,6.081,4.369
5316,upper leaflet,3.254,10.433,6.262,4.502
5317,upper leaflet,7.450,39.194,5.916,3.705
5318,upper leaflet,21.774,29.192,6.443,3.847
5319,upper leaflet,9.014,0.745,6.414,4.131
5320,upper leaflet,14.557,47.494,6.010,4.386
5321,upper leaflet,46.573,30.785,5.559,3.706
5322,upper leaflet,19.025,22.494,6.266,4.279
5323,upper leaflet,20.515,0.077,6.268,4.467
5324,upper leaflet,28.820,7.249,5.889,4.298
5325,upper leaflet,40.667,54.011,6.189,4.209
5326,upper leaflet,15.511,53.210,6.442,4.286
5327,upper leaflet,49.310,19.701,6.641,3.996
5328,upper leaflet,44.634,49.910,6.174,4.013
5329,upper leaflet,40.792,23.685,6.380,3.948
5330,upper leaflet,9.706,47.643,6.428,4.241
5331,upper leaflet,12.270,42.934,5.903,4.010
5332,upper leaflet,25.704,21.556,5.799,4.326
5333,upper leaflet,40.989,1.905,6.667,4.622
5334,upper leaflet,6.964,21.736,5.993,4.206
5335,upper leaflet,6.673,16.114,5.780,4.382
5336,upper leaflet,27.898,21.381,6.010,4.411
5337,upper leaflet,52.675,13.170,6.419,4.325
5338,upper leaflet,5.538,8.835,6.058,4.279
5339,upper leaflet,14.129,31.609,6.161,3.861
5340,upper leaflet,12.804,33.663,5.901,4.084
5341,upper leaflet,1.428,33.614,5.945,3.735
5342,upper leaflet,46.488,39.421,5.775,3.972
5343,upper leaflet,36.754,8.719,6.625,4.384
5344,upper leaflet,25.526,31.410,6.005,3.900
5345,upper leaflet,37.656,50.073,6.344,4.261
5346,upper leaflet,28.634,40.065,6.252,4.075
5347,upper leaflet,15.005,26.224,6.089,4.207
5348,upper leaflet,45.780,5.066,6.081,4.353
5349,upper leaflet,19.049,25.285,6.554,4.349
5350,upper leaflet,27.853,42.401,5.967,3.995
5351,upper leaflet,28.622,29.951,6.260,4.021
5352,upper leaflet,48.671,28.313,5.781,3.467
5353,upper leaflet,36.532,11.456,6.131,4.182
5354,upper leaflet,42.999,47.408,5.894,3.986
5355,upper leaflet,52.925,7.092,6.074,4.364
5356,upper leaflet,45.169,4.395,5.727,4.357
5357,upper leaflet,42.731,22.037,6.149,4.364
5358,upper leaflet,21.403,26.360,6.606,4.264
5359,upper leaflet,25.975,5.385,6.539,4.335
5360,upper leaflet,51.248,13.416,6.521,4.524
5361,upper leaflet,4.420,27.391,5.875,4.048
5362,upper leaflet,41.800,11.147,6.454,4.257
5363,upper leaflet,14.437,29.256,6.313,3.875
5364,upper leaflet,15.526,45.573,5.955,4.313
5365,upper leaflet,20.029,25.674,6.729,4.233
5366,upper leaflet,12.015,46.125,6.494,4.100
5367,upper leaflet,31.587,14.065,6.217,4.301
5368,upper leaflet,8.097,36.655,6.146,3.880
5369,upper leaflet,44.971,10.396,6.541,4.251
5370,upper leaflet,50.524,23.733,6.350,3.958
5371,upper leaflet,12.816,23.578,6.066,4.150
5372,upper leaflet,18.688,40.123,5.757,4.111
5373,upper leaflet,0.418,52.024,5.939,4.401
5374,upper leaflet,46.728,11.965,6.224,4.467
5375,upper leaflet,45.808,20.487,5.671,4.287
5376,upper leaflet,46.842,47.083,5.739,4.134
5377,upper leaflet,41.964,21.010,6.049,4.252
